Plant_ID	Tour_ID	Site.ID	HpA_plant	Albugo	Necrosis	Used_for	Latitude	Longitude	HpA_site	Altitude	rndCoord.lon	rndCoord.lat	ClimateZ	Chionosphaeraceae	Meripilaceae	Platygloeaceae	Cenangiaceae	Phaeotrichaceae	Fomitopsidaceae	Bartheletiaceae	Phragmidiaceae	Gomphaceae	Tritirachiaceae	Venturiaceae	Punctulariaceae	Labilitrichaceae	Asterotexiaceae	Gloeophyllaceae	Xenasmataceae	Telimenaceae	Capnodiaceae	Nitschkiaceae	Orbiliaceae	Rickettsiaceae	Saccharataceae	Zoogloeaceae	Magnaporthaceae	Paxillaceae	Bolbitiaceae	Lobulomycetaceae	Basidiobolaceae	Neisseriaceae	Haliphthoraceae	Microstromataceae	Coleosporiaceae	Typhulaceae	Vulgatibacteraceae	Hysteriaceae	Strigulaceae	Nannocystaceae	Mytilinidiaceae	Campylobacteraceae	Pezizaceae	Uropyxidaceae	Dimargaritaceae	Reticulascaceae	Ustilentylomataceae	Legeriomycetaceae	Lophiostomataceae	Pycnoraceae	Caliciaceae	Togniniaceae	Thermoascaceae	Epibryaceae	Magnetococcaceae	Gloeocystidiellaceae	Cordycipitaceae	Choanephoraceae	Erysiphaceae	Diatrypaceae	Gyalectaceae	Sparassidaceae	Anaeromyxobacteraceae	Pterulaceae	Gigasporaceae	Zopfiaceae	Anthracoideaceae	Hyaloscyphaceae	Debaryomycetaceae	Arthoniaceae	Hypocreaceae	Metschnikowiaceae	Piskurozymaceae	Ordosporidae	Leucosporidiaceae	Pisorisporiaceae	Delitschiaceae	Trematosphaeriaceae	Herpotrichiellaceae	Desulfohalobiaceae	Exidiaceae	Chytridiaceae	Rhipidiaceae	Chrysotrichaceae	Periconiaceae	Strophariaceae	Verrucariaceae	Extremaceae	Succinivibrionaceae	Brachybasidiaceae	Mrakiaceae	Taphrinaceae	Bradyrhizobiaceae	Roccellographaceae	Marasmiaceae	Mesophelliaceae	Chromatiaceae	Valsaceae	Pythiogetonaceae	Hydnodontaceae	Bdellovibrionaceae	Discinaceae	Bulleraceae	Omphalotaceae	Atheliaceae	Spongiibacteraceae	Candidatus Midichloriaceae	Micareaceae	Schizothyriaceae	Coccotremataceae	Kappamycetaceae	Trichosporonaceae	Tulasnellaceae	Dictyosporiaceae	Podoscyphaceae	Chorioactidaceae	Spizellomycetaceae	Trapeliaceae	Graphiaceae	Dothidotthiaceae	Geoglossaceae	Amylocorticiaceae	Septorioideaceae	Coccocarpiaceae	Fistulinaceae	Morganellaceae	Enterocytozoonidae	Vuilleminiaceae	Olpidiopsidaceae	Archaeorhizomycetaceae	Tricholomataceae	Vibrionaceae	Ferrimonadaceae	Physalacriaceae	Stereaceae	Hydnangiaceae	Cellvibrionaceae	Lyophyllaceae	Pasteurellaceae	Odontotremataceae	Pectobacteriaceae	Torpedosporaceae	Gallionellaceae	Orbaceae	Monoblepharidaceae	Glugeidae	Hyphomicrobiaceae	Planistromellaceae	Steccherinaceae	Cardiobacteriaceae	Nowakowskiellaceae	Saprolegniaceae	Biatriosporaceae	Raveneliaceae	Hyphomonadaceae	Bartonellaceae	Pseudoperisporiaceae	Patellariaceae	Porpidiaceae	Mycosphaerellaceae	Wenzhouxiangellaceae	Sirobasidiaceae	Entylomataceae	Auriscalpiaceae	Savoryellaceae	Pseudoalteromonadaceae	Auriculariaceae	Ascodichaenaceae	Ascobolaceae	Tubulinosematidae	Ancylistaceae	Valsariaceae	Beijerinckiaceae	Ustilaginaceae	Methylophilaceae	Chlorociboriaceae	Lentitheciaceae	Boletaceae	Porinaceae	Cunninghamellaceae	Phanerochaetaceae	Filobasidiaceae	Gjaerumiaceae	Graphidaceae	Morosphaeriaceae	Phomatosporaceae	Aigialaceae	Ganodermataceae	Sphaerophoraceae	Legionellaceae	Thelebolaceae	Sarcosomataceae	Dipodascaceae	Chaetosphaeriaceae	Parvularculaceae	Cladosporiaceae	Cephaloascaceae	Ectolechiaceae	Arctomiaceae	Nosematidae	Beltraniaceae	Cryptobasidiaceae	Peltulaceae	Peniophoraceae	Phyllostictaceae	Lichenotheliaceae	Oceanospirillaceae	Pleurotheciaceae	Loramycetaceae	Ascodesmidaceae	Desulfobacteraceae	Candidatus Desulfofervidaceae	Phaeotremellaceae	Gnomoniaceae	Malasseziaceae	Pleurotaceae	Catenariaceae	Syzygosporaceae	Thyridariaceae	Olpidiaceae	Kirschsteiniotheliaceae	Trichosphaeriaceae	Piscirickettsiaceae	Cystobasidiaceae	Microbulbiferaceae	Arthrodermataceae	Inocybaceae	Dothioraceae	Peltigeraceae	Desulfomicrobiaceae	Desulfurellaceae	Didymosphaeriaceae	Phyllobacteriaceae	Halobacteriovoraceae	Dacrymycetaceae	Gomphidiaceae	Saccharomycopsidaceae	Irpicaceae	Kickxellaceae	Wrightoporiaceae	Ambisporaceae	Xanthobacteraceae	Elaphomycetaceae	Cohaesibacteraceae	Schizophyllaceae	Sinobacteraceae	Nitrosomonadaceae	Eremascaceae	Cordieritidaceae	Pleurostomataceae	Acidiferrobacteraceae	Amniculicolaceae	Umbilicariaceae	Trigonopsidaceae	Trichomonascaceae	Umbelopsidaceae	Testudinaceae	Lentamycetaceae	Phaeosphaeriaceae	Comamonadaceae	Tilachlidiaceae	Ruineniaceae	Apiosporaceae	Cladoniaceae	Harknessiaceae	Robbaueraceae	Monoblastiaceae	Catillariaceae	Laboulbeniaceae	Polyangiaceae	Trypetheliaceae	Caulobacteraceae	Geobacteraceae	Sympoventuriaceae	Harpellaceae	Exobasidiaceae	Phacidiaceae	Cyttariaceae	Cucurbitariaceae	Pateramycetaceae	Coryneliaceae	Archaeosporaceae	Helotiaceae	Halieaceae	Albuginaceae	Hymenogastraceae	Desulfuromonadaceae	Cyphellaceae	Nautiliaceae	Endogonaceae	Colwelliaceae	Lagenaceae	Roccellaceae	Pleosporaceae	Melanosporaceae	Methylobacteriaceae	Tuberaceae	Pneumocystidaceae	Arthopyreniaceae	Leprocaulaceae	Syncephalastraceae	Burkholderiaceae	Aspergillaceae	Hyponectriaceae	Eurychasmataceae	Kiloniellaceae	Botryobasidiaceae	Sordariaceae	Kriegeriaceae	Cyphellophoraceae	Mycocaliciaceae	Stictidaceae	Diaporthaceae	Gloniaceae	Tetragoniomycetaceae	Nidulariaceae	Anaplasmataceae	Aeromonadaceae	Bulleribasidiaceae	Lachnocladiaceae	Eremomycetaceae	Alteromonadaceae	Chrysozymaceae	Teichosporaceae	Phallaceae	Leotiaceae	Gonapodyaceae	Entorrhizaceae	Bacteriovoracaceae	Polyporaceae	Stachybotryaceae	Bertiaceae	Microcaliciaceae	Onygenaceae	Halomycetaceae	Brucellaceae	Bondarzewiaceae	Phycomycetaceae	Hymeneliaceae	Serpulaceae	Aphanopsidaceae	Syntrophaceae	Lichinaceae	Clavulinaceae	Competibacteraceae	Thiobacillaceae	Ophiocordycipitaceae	Erwiniaceae	Halosphaeriaceae	Coniocybaceae	Schizoporaceae	Schizosaccharomycetaceae	Powellomycetaceae	Tubeufiaceae	Pythiaceae	Didymellaceae	Rhizophydiaceae	Megasporaceae	Methylocystaceae	Trichocomaceae	Collemataceae	Wiesneriomycetaceae	Rhodobiaceae	Amphisphaeriaceae	Rhizobiaceae	Glomeraceae	Halomonadaceae	Kondoaceae	Helvellaceae	Diversisporaceae	Lecanographaceae	Brigantiaeaceae	Rhizopogonaceae	Ceratobasidiaceae	Myeloconidaceae	Cainiaceae	Corticiaceae	Cuniculitremaceae	Rhodobacteraceae	Hafniaceae	Desulfobulbaceae	Jobellisiaceae	Woeseiaceae	Kofleriaceae	Aurantimonadaceae	Elsinoaceae	Candidatus Paracaedibacteraceae	Psathyrellaceae	Quambalariaceae	Budviciaceae	Parodiopsidaceae	Cystofilobasidiaceae	Myriangiaceae	Microbotryaceae	Backusellaceae	Unikaryonidae	Azonexaceae	Megalosporaceae	Squamarinaceae	Hericiaceae	Moniliellaceae	Hahellaceae	Lasiosphaeriaceae	Corynesporascaceae	Arachnomycetaceae	Yersiniaceae	Naemateliaceae	Annulatascaceae	Violaceomycetaceae	Hygrophoraceae	Astraeaceae	Lecideaceae	Russulaceae	Scortechiniaceae	Teratosphaeriaceae	Coenogoniaceae	Dothideaceae	Melanommataceae	Claroideoglomeraceae	Lophiotremataceae	Bartaliniaceae	Xanthopyreniaceae	Rhodanobacteraceae	Physodermataceae	Massariaceae	Glomerellaceae	Cryptococcaceae	Erythrobacteraceae	Sporidiobolaceae	Synchytriaceae	Bionectriaceae	Protomycetaceae	Lagenidiaceae	Pilocarpaceae	Saccharomycodaceae	Shewanellaceae	Geminibasidiaceae	Aliquandostipitaceae	Salisapiliaceae	Helminthosphaeriaceae	Rhizophlyctidaceae	Camptobasidiaceae	Chadefaudiellaceae	Cronartiaceae	Rutstroemiaceae	Acarosporaceae	Septobasidiaceae	Geastraceae	Lipomycetaceae	Pichiaceae	Coniophoraceae	Boliniaceae	Hyaloriaceae	Medeolariaceae	Idiomarinaceae	Lentinaceae	Syntrophobacteraceae	Eocronartiaceae	Chaetomiaceae	Xylariaceae	Acidithiobacillaceae	Oleiphilaceae	Candelariaceae	Lindgomycetaceae	Tilletiaceae	Dermateaceae	Lobariaceae	Opegraphaceae	Hydnaceae	Sterolibacteriaceae	Lichtheimiaceae	Agaricaceae	Sporocadaceae	Ascosphaeraceae	Lycoperdaceae	Paraglomeraceae	Blastocladiaceae	Ajellomycetaceae	Tremellaceae	Pertusariaceae	Melanogastraceae	Ectothiorhodospiraceae	Catathelasmataceae	Schizoparmaceae	Gyrodontaceae	Parabambusicolaceae	Pucciniaceae	Mucoraceae	Xylonomycetaceae	Niessliaceae	Cudoniaceae	Desulfarculaceae	Thiotrichaceae	Trimorphomycetaceae	Morchellaceae	Microdochiaceae	Amanitaceae	Sporormiaceae	Calosphaeriaceae	Lecanoraceae	Stigmatodiscaceae	Pyrenulaceae	Clavariaceae	Ceratostomataceae	Helicobacteraceae	Baeomycetaceae	Moraxellaceae	Abrothallaceae	Plectosphaerellaceae	Myrmecridiaceae	Sclerotiniaceae	Cephalothecaceae	Carcinomycetaceae	Erythrobasidiaceae	Nephromataceae	Juncigenaceae	Pannariaceae	Myxotrichaceae	Physciaceae	Sclerodermataceae	Pisolithaceae	Acetobacteraceae	Phakopsoraceae	Asterinaceae	Peronosporaceae	Entomophthoraceae	Myzocytiopsidaceae	Piptocephalidaceae	Leucogastraceae	Hymenochaetaceae	Botryosphaeriaceae	Gondwanamycetaceae	Micropeltidaceae	Endochytriaceae	Tilletiariaceae	Archangiaceae	Cintractiaceae	Nectriaceae	Tephromelataceae	Sebacinaceae	Helicobasidiaceae	Psoraceae	Trichomeriaceae	Gromochytriaceae	Globomycetaceae	Hydrogenophilaceae	Serendipitaceae	Ceratocystidaceae	Oxalobacteraceae	Phaeococcomycetaceae	Solorinellaceae	Stephanosporaceae	Rhizinaceae	Thelephoraceae	Desulfovibrionaceae	Pelagibacteraceae	Mortierellaceae	Graphiolaceae	Psychromonadaceae	Sphinctrinaceae	Australiascaceae	Gymnoascaceae	Ochrolechiaceae	Halothiobacillaceae	Placynthiaceae	Hysterangiaceae	Pluteaceae	Pseudomonadaceae	Enterobacteriaceae	Moritellaceae	Rhynchogastremataceae	Cortinariaceae	Granulosicoccaceae	Myxococcaceae	Pileolariaceae	Methylococcaceae	Parmeliaceae	Neocallimastigaceae	Agaricostilbaceae	Mycoblastaceae	Bulgariaceae	Amblyosporidae	Procabacteriaceae	Chytriomycetaceae	Massarinaceae	Tetraplosphaeriaceae	Pleistophoridae	Phaffomycetaceae	Kangiellaceae	Chaetothyriaceae	Bankeraceae	Chaetomellaceae	Sandaracinaceae	Rhodocyclaceae	Ascoideaceae	Icmadophilaceae	Ramalinaceae	Dissoconiaceae	Pseudeurotiaceae	Rhodospirillaceae	Microascaceae	Thelocarpaceae	Koerberiaceae	Coriolaceae	Thorselliaceae	Suillaceae	Alcaligenaceae	Coxiellaceae	Cantharellaceae	Rhodothalassiaceae	Pyronemataceae	Meruliaceae	Coniothyriaceae	Francisellaceae	Saccharospirillaceae	Rhytismataceae	Alcanivoracaceae	Tapinellaceae	Leptosphaeriaceae	Xanthomonadaceae	Coelomomycetaceae	Sarcoscyphaceae	Melanconidaceae	Pleomassariaceae	Holosporaceae	Entolomataceae	Ophiostomataceae	Lulworthiaceae	Torulaceae	Teloschistaceae	Acaulosporaceae	Harpochytriaceae	Phlyctidaceae	Immundisolibacteraceae	Stereocaulaceae	Mariprofundaceae	Saksenaeaceae	Chromobacteriaceae	Phyllachoraceae	Rhizopodaceae	Urocystidaceae	Coniochaetaceae	Vibrisseaceae	Mixiaceae	Saccotheciaceae	Saccharomycetaceae	Sphingomonadaceae	Melampsoraceae	Burenellidae	Cryphonectriaceae	Neodevriesiaceae	Clavicipitaceae
PA0001	SPS	P0002	0	NA	NA	M	38.04972	-5.0303	1	573	-5.25	38.25	Csa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4648645418492e-06	0	0	0	0	0	0	0	9.0307367283419e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013392146731975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36143736982938e-05	0	0	6.38094697378977e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25954881029946e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204051499636852	0	0	0	7.62240516776278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412188636659316	0	0	0	0	0	0	0	7.87490216613216e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.83704285572619e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.21629456283748e-05	0	0.000114711997165587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20808065000447e-05	6.89216292154191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000449700283726948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09707575465127e-06	0.0010547393966792	0	0	0	0	0	0	0	0	0	0	0	8.73760438052795e-05	0	0	0	0	0	0	0	0	0	0	8.33600804186901e-06	0	1.04675076340862e-05	0	0	0	0	0	0	0	0	3.69878200279729e-05	0	0.000607690242663522	0	0	0	0	0	0.0591467320880026	3.70450234553648e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180861572240659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734928171128925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155701180417069	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	7.41689648050314e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245369437934704	0	0	1.26029668526297e-05	1.62643995565906e-05	0.0003114843705425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104871775425976	0	0	0	0	2.03534012000787e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89216292154191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000184785418833856	0	0	3.99499147716134e-05	0	0	0	0	0	0	0	0	0	0	3.10366357007526e-05	0	1.39140842563018e-05	0	0	0	0	0	0	0	0	0	0	0.000703204480838754	0	0	0	0	0	0.000195022219473494	6.89216292154191e-06	0	0	0	0	0	0	0	0	0	0	0	0.00299079925445979	0.00161355544253183	0	0	0	0	7.08813751972156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102758341038829	0	0	0	0	0	0	0	0	0	0	0.000138128063675277	0	0	0	0	0	0	0.00145845494987767	0	0	0	0	0	0	0	0	0	0	0	0	0.000678771326092423	0	0	0	0	0	0	1.11290460440728e-05	0	0	0	0	0	0	0.000106244457005955	0	0	0	0	0	0	0	0	0	0	0	5.67050782843578e-05	0.00402297383113793	0	0	0	0	0
PA0004	SPS	P0002	0	NA	NA	M	38.04972	-5.0303	1	573	-5.25	38.25	Csa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.46477639221253e-06	0	0	0.000266951804217818	0	0	0	0	0	9.03116444306992e-05	0	0	0	0	0	0	0	0	0	0.000197938321091268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00611437676205e-05	0	0	0	0	0	0.000101273329853532	0	0	0	0	0	1.99193738259087e-05	0	0	0	0	0	9.30817821193372e-06	0	0	0	7.97043525070253e-06	0	0	0	0	0	0	0	0	0	0	0	1.32927946732953e-05	0	0.00207344336147504	0	0	0	0	0	0	0	0.000115955990168763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2995740770857e-05	0	0	0	0	0	5.59422503711512e-05	0	0	0	0	0	0	0.000423217900924316	0	5.78939857010383e-05	0	8.41839675374408e-05	0	0	0	0.000407373612798154	0	0	0	0	4.91926844145962e-06	0	0	7.70118834264806e-05	0	0	0	0	6.78795539491383e-06	0	0	0	0	0	5.9811869741303e-05	0	0	0	0	0	0	6.07191507048071e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09836395846431e-05	0	0	0	0	0	6.62095720715818e-06	0.000949521504085803	0	0	0	0	0	0	0	0	4.72155930611833e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100216521662829	0	0	0	0	0	0	0	0	0	0	0	0.000387430060927883	6.29205679321484e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11144312619501e-06	0	0.000583815072440633	0	0	0	0	0	0.0440168537304249	1.82510688149152e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200487476031953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196126118823714	1.02483813725056e-05	0	0	0	0	0	0	0	0	7.47763692759808e-05	7.15606122879937e-06	0	0	0	0	0	0	0	0	0	0	0	5.70387654330506e-05	9.45767897412647e-06	0	0	0	0	0.00166204368868117	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	5.13541393658238e-05	0	0	0	0	0.000219246109894141	0	0	0	0	0	0	0	0	0	0	0.000111284396087799	0	0	0	0	0	4.014075401544e-05	0	0	0	4.6926692240926e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120886804194338	0	0	0	1.20195365471266e-05	0.000537109374741523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92686498286262e-06	0	0	0	0	0	0	0	1.41079724991625e-05	0	0	0	0	0	0	0	0	0	0	6.85820576667185e-05	0	0	1.01724273154125e-05	0	0	0	0	0	9.74332136531004e-06	0	0	0	0	0	0	0	1.50413452849259e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341531745662765	0	0	8.56176971701684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000708646898745928	0	0	0	0	1.04705530565065e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113344992978637	0.00103689729080541	0	0	0	0	2.61909846941842e-05	0	5.51447453659816e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127148485071377	0	0	9.56738564361992e-06	0	9.64301971950027e-06	0.000204155745651989	0	0	0	0	0	0	0.00234582445261627	0	0	0	0	0	0	0	0	0	6.25660950530254e-05	0	0	0.00114655559501124	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85156027106595e-05	0	0	0	0.000334107244489295	0	0	0	0	0	0	9.65461609969453e-06	2.0952779673023e-05	0.00467187850596869	0	0	0	0	0
PA0007	SPS	P0003	0	NA	NA	M	38.06156	-4.38364	1	302	-4.25	38.25	Csa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79141297465179e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00416041559145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15357389600284e-06	0	0	0	0	0	0	0	0	0	0	0	1.8122538002524e-05	0	1.38373788300101e-05	1.62044241446491e-05	0	0	0	0	0	0	7.25145865477146e-06	0	0	0	0	0	0	0	6.24002883951633e-06	0	0	0	1.20937123190695e-05	0	0.000428728976518718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203583820888838	5.80245554263104e-05	0	4.9814673076941e-06	0	0	0	0.000385041345168865	0	0	0	0	0	0	0	0.00015883984199108	0	0	0	0	8.95104736264491e-06	0	0	0	2.31696014828545e-05	0	0	0	3.08782245563766e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16928829402223e-05	0	0	0	0	0	0	8.01342934229685e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99285557459742e-06	0	0	0	0	0	0	0.000345547800696968	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14941359419812e-05	0	0	0	6.89824682160748e-05	0	0	0	0	0	0	0	6.11638530005768e-06	0.000455882232591351	0	0	0	0	0	0	0	0	0	2.86702462600641e-05	0	0.000234987841948907	0	0	0	0	0	0	0	0	0	0	1.68140526989834e-05	0	2.81511604599453e-05	0	0	0	2.31696014828545e-05	0	0	0	0	9.11849555769105e-05	0	0.000204289145625463	0	0	0	0	0	0.0482629641236253	4.15118079357966e-05	0	0	0	0	6.04022580184169e-06	0	0	4.6339202965709e-06	0	0	0	0	0	0	6.08008052055897e-05	0	0	0	5.26238803708772e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51054559750395e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.58136347240012e-05	0	0	0	0	0.000988692741944538	0	NA	0	0	0	0	0	0	0.000536421746866616	0	0	0	0	NA	0	0	0	0	0	9.97344593556987e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67348374598691e-06	0	0	4.26936494541206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219964314356717	0	0	4.23677911856047e-06	0	6.98084555435217e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.290711044702e-05	4.6339202965709e-06	0	0	1.28353566728131e-05	0	0	0	0	0	0	1.14821692849684e-05	0	0	0	0	0	0	9.25481906272055e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160722879884718	0	4.6339202965709e-06	0	0.00022802286391592	0	0	0	0	0	0	0	0	0	0	6.21198970912451e-05	0	0	3.22322132567999e-05	0	0	0	0	0	0	0	0	0	0	6.26021023073054e-05	0	1.40326247748617e-05	0	0	0	0	0	0	0	0	0	0	0.000214907698490501	0	0	0	0	0	0	4.6339202965709e-06	0	0	0	0	0	0	0	0	0	0	0	0.000824965266721161	0.00594319015978462	0	0	0	0	2.38284154708977e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77316691041919e-06	4.64349468430519e-05	0	0	0	0	0	0	0.000288407882760864	0	0	0	0	0	0	0	0	0	0	0	2.89349838124333e-05	0.00391173767387173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15446443626699e-06	0	0	0	0	1.75674344681377e-05	1.90627250234634e-05	0.00167441956425342	0	0	0	0	1.92299854112833e-05
