Plant_ID	Tour_ID	Site.ID	HpA_plant	Albugo	Necrosis	Used_for	Latitude	Longitude	HpA_site	Altitude	rndCoord.lon	rndCoord.lat	ClimateZ	Enterobacteriaceae	Burkholderiaceae	Pasteurellaceae	Brucellaceae	Pseudomonadaceae	Acetobacteraceae	Alcaligenaceae	Rhizobiaceae	Sphingomonadaceae	Xanthomonadaceae	Comamonadaceae	Phyllobacteriaceae	Oxalobacteraceae	Peronosporaceae	Albuginaceae	Pectobacteriaceae	Bradyrhizobiaceae	Erwiniaceae	Caulobacteraceae	Methylobacteriaceae	Hyphomicrobiaceae	Erythrobacteraceae	Campylobacteraceae	Aurantimonadaceae	Moraxellaceae
PA0403	SPC	P0108	0	0	0	M	40.75114	-3.9934	0	1367	-3.75	40.75	Csb	0.0690179592036424	10.3690927730504	0.0366923172054283	0	0.0190196712909755	0.00305532061133669	0.00992958798955903	0.00715119294013626	0.00633500554973848	0.0160329906368639	0.0043598773087722	0.00424887744147721	0.0105700741868341	6.60548861447781e-05	0.000346148435580873	0.000647653709747152	0.00632601407908419	0.00483580314442786	0.000722356312689799	0.000502390430867125	0.00130206977651612	0.00257510745012683	0.0332147164520364	0	0.0158100689350427
PA0406	SPC	P0108	0	0	0	M	40.75114	-3.9934	0	1367	-3.75	40.75	Csb	0.0712631219677208	10.9638330227449	0.0478936176936552	0.000999385585310831	0.0181451302936596	0.00301534584542331	0.00349988309620392	0.0067047477275405	0.00390757532005381	0.0126585763935072	0.00645425125637308	0.00340704535256731	0.00573747843082439	0.000179274278404918	0.000128107330609069	0.000958770046445967	0.003641893898269	0.005727039787601	0.00142581050139386	0.000247908663476213	0.000963775456944135	0.00211784635695495	0.0240387741039543	0	0.0117024115658063
PA0409	SPC	P0109	0	0	0	M	40.73706	-4.0691	0	1181	-4.25	40.75	Csb	0.000510247449472383	0.0591127208081217	0	0.000831486509187309	0.000669312119038043	0.000134397900562343	0.000374386460026701	0.0020132335736774	0.00139332586370232	0.000141052318590387	0.000328770747285447	0.00130830179992791	0.000464958006118122	5.23013800130975e-05	1.52264292174089e-05	0	0.00111307861833168	0	0	0.000441984510042058	0.00057275640304369	0.000151032282825066	0	0	0
PA0412	SPC	P0109	0	0	0	M	40.73706	-4.0691	0	1181	-4.25	40.75	Csb	0.000623706002324014	0.0553794658107477	0	0	0.00238624245413286	0	0	0.00384514986699476	0.00085157280578574	0.000431041731994513	0.000334896804616599	0.00485476166909384	0.000568346004559841	0.000106551846160555	0	0	0.00141727356997296	0	0	0	0	0	0	0	0.000531310693296711
PA0415	SPC	P0110	0	0	0	M	40.72716	-4.2752	0	1146	-4.25	40.75	Csb	0.0194892355492209	0.277791177741889	0.00531269706826343	0.02612474424957	0.0406083700668043	0.00185321871617343	0.00748552610015107	0.013359773640579	0.0373685716027599	0.0086551467006955	0.030374012299727	0.00612079319078101	0.00750125250776894	2.40395363113107e-05	2.09957919641034e-05	0.000157134930069086	0.016179657079734	0.00199456141721343	0.00692274679410028	0.00609454435554022	0.00418581486160399	0.00749732747002783	0.00107448205080518	0.00163645428371624	0.00167819220689873
PA0418	SPC	P0110	0	0	0	M	40.72716	-4.2752	0	1146	-4.25	40.75	Csb	0.0113876053174358	0.357949036989969	0.00154931398436974	0.0563020612871472	0.0567865155582323	0.0102838859202486	0.0480108858092282	0.0263434516078879	0.101876356930507	0.0245842150770744	0.113206261420991	0.0101300676173637	0.0165041235582969	3.70556263428556e-05	0.000113273514972013	0.0012110743690408	0.034994937043442	0.00217024023318755	0.0206666868381116	0.0243315109160461	0.00803482002916043	0.0165325285253644	0.000621095674503639	0.00515966829046503	0.00147819498073079
PA0421	SPC	P0111	0	0	0	M	40.86933	-4.4965	0	974	-4.25	40.75	Csb	0.40424761233917	0.0569738742475186	0.000976544080236882	0.0168208070941739	0.0789836329374614	0.000126039073009731	0.00269177918690093	0.00224202524463571	0.0118906831557132	0.00105823697582294	0.00154161486329739	0.000964018357477061	0.00113370430021139	5.99481851116743e-05	2.85588542050222e-05	0.000106868880345925	0.00200071462119382	0.000159590490980147	0.00202632356792619	0.00124348634235965	0.000859414449755079	0.00155802774644409	0	0.00121414613284257	0.000326101035910751
PA0424	SPC	P0111	0	0	0	M	40.86933	-4.4965	0	974	-4.25	40.75	Csb	0.415752477227758	0.097131026628407	0.000694892261176569	0.00893961960248744	0.0128205000941091	0.000498262633009332	0.00370130351849092	0.00499141630506363	0.0195258672643369	0.00303301150004077	0.00503801473377931	0.00107400778919145	0.00492998499439207	2.36989529076967e-05	2.25799976977382e-05	0.000211239135755181	0.00364515746180755	0.000252359768570752	0.00278012936027446	0.00242512762406356	0.00127405165821525	0.00195976350138163	7.22222168224308e-05	0.0011599541715055	0.000193373320947167
PA0435	FRS	P0072	0	0	0	M	45.53347	4.85027	0	266	4.75	45.75	Cfb	0.240247376090871	0.0472105130436744	0.00112067294955952	0.16554904846086	0.00710320410978553	0.000723206369113932	0.0102968696173806	0.0129774848094201	0.0108715247430464	0.0050600956689566	0.00953371479174519	0.00754294463204423	0.00233517947320824	5.21181685415106e-05	0	0.000306604345305999	0.00840203478461627	0.000763102377506051	0.00273575314704987	0.00364681207152657	0.00246564017383494	0.0021672463319517	0.00034942460553416	0.00164491866168084	0.000935576327696004
PA0436	FRS	P0072	0	0	0	M	45.53347	4.85027	0	266	4.75	45.75	Cfb	0.00160026082054174	0.294016526229636	0.000680374187217229	0.0172685501064887	0.00182215845087264	0.000307347172106482	0.00318003704070455	0.00246640350515113	0.00432429188814845	0.00110593643985958	0.00153949777848676	0.000702176735155318	0.000759490649623998	2.27819335995619e-05	0	0.000111685937802013	0.00181817022568817	5.55946489183966e-05	0.000249136354801276	0.00098187151012433	0.000374230039616476	0.000592092731408679	6.36419792440196e-05	0.000281971804111265	0.000113599955060223
PA0438	FRS	P0114	0	0	0	M	45.75071	4.71562	0	287	4.75	45.75	Cfb	0.000942041787495678	0.0364452392734463	0.179273997145738	0.03700754483978	0.00660763807617847	0.000206776206675692	0.00278403672927342	0.00300064044737574	0.0064310521716637	0.0013020856691464	0.00134886964166692	0.00186909482385299	0.000643819785351492	2.23521203286034e-05	0.0070982088877153	8.76630602000007e-05	0.00149844902177785	0	0.000195548837201592	0.000952013625353651	0.000352482876220678	0.00034855324075897	0	0.000248986807924005	0
PA0439	FRS	P0114	0	0	0	M	45.75071	4.71562	0	287	4.75	45.75	Cfb	0.00141564879647875	0.041591117959061	0.000660352399307856	0.0336149152388491	0.00194539034595315	0.36275736455433	0.00811183986317451	0.00304215023867688	0.00519107368968572	0.00122992761249158	0.000955589208096438	0.00151858953059226	0.000552855489839771	9.21313153604135e-06	0	9.03327394225985e-05	0.00033087484066873	0	0.000251880069481698	0.000910934256316356	0.000136206503639875	0.000419029374143527	0	0.000342092558918958	6.89106122545071e-05
PA0446	FRS	P0115	0	0	0	M	46.68193	4.08302	0	320	4.25	46.75	Cfb	0.303128202569404	0.0852461375811625	0.000760703474736001	0.0375541886728851	0.00389349524417253	0.000599996792569687	0.00511545197529861	0.00694507354362055	0.0102917172422317	0.00274780067414658	0.00538171931605819	0.00166876944268884	0.00154735991322797	1.17924597365022e-05	3.70777248528802e-05	4.62489952894627e-05	0.00240928583442211	0.000207195018092055	0.000619002158717447	0.00157853232695525	0.000929808909519808	0.00116462778396816	0.000158124343468548	0.000481652083503891	0.000282249523432952
PA0447	FRS	P0116	0	0	0	M	46.60396	4.29953	0	268	4.25	46.75	Cfb	0.0105414901571769	0.108331344120689	0.00251199309472086	0.00698000077326621	0.0472998317274127	0.00091444979741403	0.00266313187291763	0.00591510518934211	0.0271480068963399	0.00680533533929335	0.011862730414857	0.0012716783636975	0.00414143567800119	1.0783670063508e-05	4.23823740395472e-05	0.000105731526143466	0.00421702942651505	0.000684198865909524	0.00259439319598321	0.00155831985109396	0.00141711352372837	0.00219539336456101	0.000240995911381053	0.000900918418704532	0.000322630499095742
PA0449	FRS	P0116	0	0	0	M	46.60396	4.29953	0	268	4.25	46.75	Cfb	0.00765422185877798	0.484681896024211	0.0027448441559012	0.00802697935410703	0.0133924808679746	0.00028985504548005	0.00224287986857802	0.00277400908715985	0.00764599573749873	0.00145343145664862	0.00417556173284669	0.000649417177085865	0.00360997846249688	9.74797819881999e-06	1.8243742874472e-05	5.4615310833329e-05	0.00275620902086769	0.0028953329595692	0.00109646691003548	0.00108032167928345	0.000960757677108262	0.00112195994112784	4.66821501461809e-05	0.000594635325252348	0.000166653841433414
PA0453	AAG	P0117	0	0	NA	M	42.09429	42.5108	0	49	42.75	42.25	Cfa	1.0564468385969	0.127076187186185	0.00261088200396573	0.000343647495235179	0.0358225446537073	0.000907246466722434	0.00180519822974885	0.00776584854701037	0.0220359261240405	0.00299252419955033	0.00454438513452551	0.0018924915925421	0.0022419116585897	1.68122815492725e-05	1.46836095871108e-05	0	0.00572478695229264	0.000164107736714151	0.00269652592630093	0.00358031382993841	0.00143607810839255	0.00495203225320913	0.00018786234605196	0.00166468375968441	0.000670662802210576
PA0455	AAG	P0118	0	0	NA	M	42.32096	42.40599	0	102	42.25	42.25	Cfa	0.239111727551693	0.18137134038667	0.00323493031102653	0.00993499499235956	0.00899691580943545	0.000722632423307755	0.00290767549071261	0.0106744369337874	0.0251386581041796	0.00396059593141303	0.00491038593504622	0.00234483151930204	0.001611106216765	2.08307227590694e-05	1.81932594642251e-05	0.00013616045341502	0.00498734662726347	0.000304998707887339	0.00220205218151369	0.00348548670122348	0.00136871300573298	0.00333851983213025	0.000116382432568948	0.00103128673457803	0.000415481707724364
PA0460	GES	P0119	0	0	NA	M	48.52938	9.05863	1	357	9.25	48.75	Cfb	0.443969641145956	0.23832676426609	0.00358594493529888	0.000557802198349222	0.0773540334930896	0.00133237547630772	0.0043626887165939	0.0100449124845056	0.0509625630380804	0.00816927946248872	0.0230439808209444	0.00195038540958626	0.0430861051077748	3.03215350273473e-05	2.38341609380474e-05	0.000535132833092254	0.00624330927894356	0.000887922047781576	0.00616752121445842	0.00452005443875342	0.00340686833107028	0.00638315441368196	0.000101644884237273	0.0013510417994939	0.000453586391349576
PA0462	GES	P0119	0	0	NA	M	48.52938	9.05863	1	357	9.25	48.75	Cfb	0.613180340697454	0.304216668019337	0.00741594609887868	0.000939944230326413	3.5984030332802	0.00372224922502133	0.0149773141819145	0.0224027647774925	0.113194957245306	0.021765054548774	0.0622935172643473	0.004313617340481	0.0881792265343071	0.00535724469343361	0.000401625919092616	0.000901744418383205	0.0171264085026513	0.0116705495683638	0.0372129244999299	0.00582908942522731	0.00498548664669501	0.0117520996999162	0.000513840870995668	0.00298806446426801	0.00183439611861848
PA0464	GEN	P0073	NA	NA	NA	M	50.29125	7.26436	1	311	7.25	50.25	Cfb	0.0186235647258184	1.31591788447759	0.00487266442906922	0.000416874948909242	0.0109618561976434	0.00157224369118699	0.00306581221258614	0.0170749541815432	0.0399343076419249	0.00676536858182147	0.018717685504788	0.00459152094452046	0.00522170508005161	2.71930553220119e-05	1.78125232434503e-05	0.00066655489800026	0.01226169230697	0.00119446360541353	0.00817781391793536	0.00134433582815046	0.00629832667961503	0.00742072697522495	0.000683681158730275	0.00201940932755399	0.00081357357549057
PA0469	GEN	P0073	NA	NA	NA	M	50.29125	7.26436	1	311	7.25	50.25	Cfb	1.30482521391582	0.253821176429793	0.00338803727967592	0.000632420634490808	0.0482063237945297	0.0016696219064	0.00339596390556971	0.00759242845780077	0.0553896124878706	0.00575752291397157	0.0165317355483525	0.00262591018552004	0.00277805896136603	6.87554279186429e-06	1.80150063082148e-05	0.00026965277244843	0.0117426123067471	0.000755026010786049	0.00590232569089478	0.00454948934637308	0.00335437414968056	0.00527142647334812	0.000403347509750087	0.0017551573128711	0.000874248201685957
PA0472	GEN	P0074	NA	NA	NA	M	50.38839	8.06598	1	144	8.25	50.25	Cfb	0.0603356307313724	0.825656537532103	0.0183187691187242	0.000753998757796255	0.0423844824534113	0.00219371605093458	0.00248964246518727	0.0167728529529113	0.0221108872838068	0.00818607325180117	0.00884458263441076	0.002796464215016	0.0037946494579308	7.90455309560568e-05	4.14223511340676e-05	0.000620019312429569	0.00555141830268024	0.0010802089176516	0.0176341289617526	0.0024849300147374	0.00446666958529158	0.00356088999863865	0.00335640225973296	0.00136968423784086	0.00220725711715517
PA0473	GEN	P0074	NA	NA	NA	M	50.38839	8.06598	1	144	8.25	50.25	Cfb	0.906932355669088	0.143575843866527	0.00273354486749038	0.000755927743892154	0.057546716615739	0.00155022100693884	0.00193582734911879	0.0128120103877061	0.0386267894278797	0.00892032112369864	0.0128587000319444	0.00230448946913774	0.00192331405226783	0.0180404215444573	0.000278585837765577	0.00022662701738134	0.00457477158070193	0.000609172009111823	0.0127900079639572	0.00239083217999011	0.00378164864818322	0.00702843744147638	0.000387416506146506	0.00133027622130295	0.000968145514876557
PA0479	GEN	P0075	NA	NA	NA	M	50.0905	8.56435	1	83	8.75	50.25	Cfb	0.0283052556955102	0.960195519011591	0.00754719632492315	0.000331123749135164	0.013215984842655	0.00318452434885427	0.00104364620267206	0.00648901941476525	0.0217507326016821	0.0043251988421508	0.00687365286787433	0.00234452882268798	0.0016849625242545	0.00292402450895613	0.000594236422028152	0.000317666711431447	0.0138334829685913	0.000474381188249499	0.00354307480804056	0.00283379251396657	0.00223527598479399	0.00294714151542826	0.000814571860521394	0.00165414224096287	0.000726999127366456
PA0480	GEN	P0075	NA	NA	NA	M	50.0905	8.56435	1	83	8.75	50.25	Cfb	3.93169495896841	0.762385719925557	0.008744379690726	0.00211588051058353	0.146545819568241	0.00572853046517158	0.010320914281003	0.058915278599696	0.169213327966958	0.0523148186177273	0.0494303959176302	0.0113550541650374	0.00840055558912356	4.43637066160371e-05	0.000154986542636196	0.00152241753725265	0.0477385315176849	0.00389737985133323	0.0291088869261	0.0170956874065414	0.009546566103174	0.0183518180066657	0.00223076296397415	0.00542225615209834	0.00221215422995687
PA0484	GEN	P0160	NA	NA	NA	M	52.58358	13.13688	0	19	13.25	52.75	Cfb	0.568978105299977	0.115918309894624	0.00352693977455329	0.0244137593816562	0.0121936019593908	0.00206913445049467	0.00720487372755365	0.016175469091423	0.0291734528982436	0.00814343668585073	0.0131602077068151	0.0054671341034365	0.0144597680575599	8.94678221581911e-05	3.51629703141959e-05	0.00043860621299649	0.034415799568834	0.000654983758157451	0.00792498426858407	0.00605610341763517	0.0047616770810632	0.00465046102986167	0.000449875628890242	0.00240846992956432	0.00120453162751275
PA0485	GEN	P0160	NA	NA	NA	M	52.58358	13.13688	0	19	13.25	52.75	Cfb	0.459904344365564	0.0902527226476833	0.00180221559287127	0.0111601576811099	0.0124113641795035	0.00207683535751766	0.00431972879746232	0.0108885937052668	0.020583545102278	0.00601587627440677	0.0114479623988451	0.00352354087434292	0.00540307697936965	0.000107760964324273	7.52935251164249e-05	0.000704381788982545	0.0260870857942953	0.000841499491169585	0.00518514218237378	0.0035515667144103	0.00403593701474153	0.00392092606178549	0.0010837199436795	0.000933629596159848	0.00161201953964774
PA0492	GEN	P0159	0	NA	NA	M	53.45987	11.66125	0	31	11.75	53.25	Cfb	0.00097137305771139	0.27056682065817	0.000660789437463193	0.000125628991417173	0.00312648261589789	0.000213214359284939	0.000593942084404224	0.000931547334738088	0.00478926387093632	0.00104426560859695	0.00254992437745174	0.00118602503187835	0.000737628511710957	6.14615268186724e-06	3.22077784072862e-05	0.000180785047893012	0.00333546368955497	8.99905705687358e-05	0.000806549664551006	0.000654436918133652	0.000666339170921424	0.000319471770309395	0.000206033427163088	0.000114106321516278	9.19416254202606e-05
PA0493	GEN	P0159	0	NA	NA	M	53.45987	11.66125	0	31	11.75	53.25	Cfb	0.0948786280201034	0.0233988163054481	0.000127470272894886	0.0157040150321497	0.00621324694006454	0.000246782024853477	0.00336086710105458	0.00177133947683438	0.00366708467640192	0.00120867085236978	0.001542764134566	0.000857967715786847	0.000796840768286732	0.000103149807218242	4.65980621452897e-05	6.9749054944665e-05	0.00221415992074506	0	0.000700147354159168	0.000432839429329052	0.000280452763621061	0.000462210253010656	0	0.000264141581897275	0
PA0498	CSA	P0076	0	0	0	M	48.21421	13.5169	1	444	13.75	48.25	Cfb	0.00518891673121038	1.03115535930059	0.00239762010293863	0.000797710302176808	0.00963185512024035	0.000773630759019546	0.0038312355247642	0.00965726529935144	0.0217886487042018	0.00541290262402226	0.0121960696795732	0.00304823758665382	0.00553127701354937	8.92032371603753e-05	2.92158184597962e-05	0.000327981835486854	0.00791998929364209	0.00310197211692582	0.00743818519603874	0.00245937659886364	0.00384643135887526	0.00463670812751369	0.000560681503256185	0.00238064604285008	0.000333602622721627
PA0501	CSA	P0076	0	0	1	M	48.21421	13.5169	1	444	13.75	48.25	Cfb	0.00162584438907292	0.554870631897804	0.00110600226218894	7.88522452235292e-05	0.00325826956291808	0.000535304176332517	0.000579900943984915	0.00534577963600676	0.0079544113612344	0.00168542577466367	0.00232797755641495	0.00136477004179712	0.00123461235358022	2.31461512021149e-05	6.06465660297244e-05	7.56476498425963e-05	0.00369447507789868	0	0.00160308908147894	0.00129097140367432	0.000836468383847217	0.0010025976524312	0.0001293188629443	0.000501339514150436	0.000115416091653781
PA0504	CSA	P0077	0	0	0	M	48.19236	13.38836	1	471	13.25	48.25	Cfb	0.00187754747673308	0.0815253231289808	0.00333189556723014	0.00931183981089934	0.00330165291151262	0.000430035916614284	0.0017968988782404	0.00312024092607753	0.00691029585856961	0.000789824357435091	0.00192862080906298	0.000971796899093036	0.000446320905709551	4.64860764607193e-05	1.21800850643377e-05	0.000273471486775892	0.00133557829557386	0.000136127713082816	0.000406686169558839	0.000989959286394948	0	0.000483261315178784	0.000155832211536561	0.000345214670784625	0
PA0505	AAG	P0034	0	1	0	M	38.97878	48.55923	0	93	48.75	38.75	Csa	0.161821317185057	0.562567301978198	0.00403227481762667	0.0139523798856123	0.0690423846026689	0.00268889544653853	0.00579897334743399	0.0652904959615866	0.0635758023491515	0.0102867553259274	0.0316861639720103	0.00572958604269849	0.0232260003446835	5.62576562502084e-05	0.115731739344565	0.000809004553405191	0.0132299013281555	0.00131793890503299	0.0245266415549837	0.00405056057005492	0.00384435096848083	0.00994236483934111	0.000880081228583079	0.00389928306340895	0.000897675125793897
PA0506	AAG	P0034	0	1	0	M	38.97878	48.55923	0	93	48.75	38.75	Csa	0.0536768262766268	0.434145882572776	0.0011804215971493	0.0697501165768385	0.0782755446579423	0.000457058458116734	0.0116003406389003	0.0191133578457354	0.0230602263291783	0.00271823601073721	0.00770232100382904	0.00423738480979238	0.00569240113509428	0.000164690541806458	0.255474252688248	0.000258360758057933	0.00462652892329084	0.000771635673453387	0.00648362193997923	0.00160330090733897	0.0012985478560617	0.00393781794352423	0.000220832501280601	0.00158993131168704	0.000591273932378612
PA0513	AAG	P0035	0	0	NA	M	38.97427	48.55284	1	94	48.75	38.75	Csa	0.21605452607823	0.739504930648295	0.00720749866142115	0.0137749844593909	0.0393508532659022	0.00269281803698278	0.00818320098056524	0.0351424953821004	0.0411985795980607	0.0106194615713529	0.0443145890616592	0.00499301830775068	0.0225277181901398	6.70385825135342e-05	3.69792962934971e-05	0.00124540794467662	0.0134036208497146	0.00237641734874747	0.0131960469509128	0.00311290324013418	0.0113367386865506	0.0100870240198771	0.00106450590099291	0.00235819700263537	0.00380025335322991
PA0514	AAG	P0035	0	0	NA	M	38.97427	48.55284	1	94	48.75	38.75	Csa	0.00754469737094865	0.197464469933489	0.00472585549384161	0.00930358987063477	0.00514431554901261	0.0013773050269605	0.00301454958102289	0.00497367672295138	0.0318212257871919	0.00196174901238149	0.00585604474568878	0.000957673678724897	0.00837256349202319	4.67921430688247e-05	1.11457084927069e-05	8.34157686247918e-05	0.00162954158617906	0.00473355583247983	0.00148859567727981	0.00161765783588588	0.00234783510705202	0.00276388142833844	0.000142598380420653	0.000710770052278443	0.000127267958978263
PA0521	AAG	P0037	0	NA	NA	M	38.74044	48.61248	1	278	48.75	38.75	Csa	0.0208241477237758	0.555884185647659	0.0133486397026723	0.0213644474327195	0.00379387122599205	0.00043950547820825	0.00359131384059366	0.00460854690876278	0.0078370560673814	0.0034133730654679	0.00315374368780415	0.00110015584901444	0.00158131677332373	0.0910590265166823	0.00364486088508198	7.45315833263696e-05	0.00175931820154973	0.000222600478981001	0.00116379636926997	0.000520332985472221	0.000824127559551463	0.00128414759506247	0.000254821917911776	0.000635069582773518	0.000795993114014462
PA0523	AAG	P0037	0	NA	NA	M	38.74044	48.61248	1	278	48.75	38.75	Csa	0.0785266014116066	1.28190558867817	0.0084148579111964	0.0278370247936761	0.0794283914278587	0.00663712987297671	0.014454854718282	0.148793890137429	0.0394083629463356	0.0163378566582413	0.0416233875954748	0.0140126900571447	0.0294743049810484	0.0767709677949232	0.0644074809747373	0.00143249040276588	0.0652958829054027	0.00366716692126586	0.0112981541241535	0.00992138264172971	0.0122397360344094	0.00962838122090185	0.00227391106365864	0.00716859195622224	0.0020294481544337
PA0529	AAG	P0038	0	NA	NA	M	38.78307	48.55154	1	400	48.75	38.75	Csa	0.00213168579498154	0.432940849199928	0.000945722350438888	0.0015103225956826	0.013373216839428	0.000244122043820055	0.000566700244931021	0.0198841919495244	0.00847836322620623	0.00128104606380626	0.00338403891101405	0.00331000787635193	0.00464505576709295	9.50008871417163e-05	6.91436957921643e-05	0	0.00210605214459098	0.00154553488461913	0.00103890104946271	0.000802826245624443	0.00197668773068863	0.00150885320205791	0.000353850239048064	0.0013717960619773	0.000315808619808808
PA0531	AAG	P0038	0	NA	NA	M	38.78307	48.55154	1	400	48.75	38.75	Csa	0.00306069028973984	0.910042166906355	0.00150372102342699	0.0011875296450355	0.172612935408665	0.00119433801264374	0.00138625671345463	0.0304003249824383	0.0212040123896781	0.00180186750437531	0.00377379575184497	0.00254326005928177	0.00485496794914944	4.51869951107467e-05	7.61123909933705e-05	0.000126585315091097	0.0020607218369423	0.00037806726375112	0.00783582855172665	0.0016692859942904	0.00120883865040682	0.00150993092324754	0	0.0013782234113997	0.000386264011082341
PA0535	AAG	P0039	0	NA	NA	M	38.65625	48.80046	1	25	48.75	38.75	Csa	0.0147504017425808	0.245695148667314	0.0011378940814815	0.00572306822556256	0.00454350816117531	0.000600807044054221	0.00229350993037507	0.00249996653248554	0.0249146747106209	0.00224197223279225	0.00299388162871339	0.00102118071790339	0.00143187610437798	0.000170303146570021	3.78153473600693e-05	5.66028847411132e-05	0.00322509606960329	0.000507160670392748	0.00233587126619082	0.0048298067235596	0.000967272613735694	0.00247561866475925	0.000290286111041865	0.00182203173910083	8.63593746367801e-05
PA0537	AAG	P0039	0	NA	NA	M	38.65625	48.80046	1	25	48.75	38.75	Csa	0.0207886385539936	0.79837222678251	0.00383195746109239	0.00686899745841524	0.0130970802818866	0.00182522511387705	0.00366299173729911	0.0141116047618785	0.0752623947151855	0.00611755216443819	0.0116184859550081	0.00253824681547152	0.00248505393039621	0.00136457586508268	0.00894518039059403	0.00029953808661138	0.00621724930281613	0.000745515285566585	0.00946582208071985	0.00561522682793469	0.00160587665341267	0.00807219927633193	0.000256028606636786	0.00283589735010685	0.00053317498364788
PA0543	AAG	P0040	0	NA	NA	M	38.88007	48.81895	0	-30	48.75	38.75	Csa	0.0419841673567573	0.458206461472946	0.00182299710942896	0.0110092465897201	0.0396902114614667	0.00159165247050736	0.00456231381751349	0.0244902889112733	0.0275493813150386	0.0191013430752551	0.0133735956170235	0.00274272765734065	0.00311232548965702	8.67753879009579e-05	2.35205379077549e-05	0.000234707226771361	0.00491937291820025	0.000700990623945628	0.00615181036100664	0.00373231958949513	0.00277220749691337	0.00279962726605936	0.00030092215442949	0.00255542275601397	0.000984759273372502
PA0545	AAG	P0040	0	NA	NA	M	38.88007	48.81895	0	-30	48.75	38.75	Csa	0.00711274521377253	0.280388023222323	0.00217055977554181	0.0140048473116072	0.00544980970458377	0.000700366085766293	0.00308905123705921	0.00368832626804625	0.0182427956121607	0.00275641192624839	0.00442594731344203	0.000669599660159484	0.000908610227805219	4.16395435487442e-05	1.98367582130635e-05	0.000445381763155637	0.00296062437535106	0	0.0022353913132698	0.00310937742302948	0.00141773867187626	0.002557913010455	0.000253791815552136	0.000913614508408614	0.000339760868343252
PA0550	AAG	P0043	0	0	NA	M	41.84047	46.28331	1	549	46.25	41.75	Dfb	0.0149665229574394	0.736463183374602	0.0071800086101026	0.008515374385313	0.0995649966218072	0.0016180444548118	0.00532682912583805	0.0156994454670596	0.055508483446934	0.0107292734403595	0.0186512346978497	0.00276152479504857	0.00773504060409321	4.77020652148471e-05	0.0162982960536217	0.000374166652032764	0.00644649424270151	0.00130375988654239	0.00834648637153316	0.00561138824483112	0.00250746698768126	0.00727323705802407	0.000852845282803158	0.00206642823594781	0.000475723664192463
PA0555	AAG	P0043	0	1	NA	M	41.84047	46.28331	1	549	46.25	41.75	Dfb	0.0111660486947963	0.31171266250496	0.00167761172398029	0.00757498622398748	0.00921050885969798	0.000541308454067538	0.00150789971460056	0.00304072928841622	0.0144972447797762	0.00170433047389874	0.00514957074592816	0.00081550068539586	0.000811499306607571	0.039192964660145	0.163875464383232	0.000152992314278908	0.00149436576916682	0.0045693598497387	0.000938514352531775	0.00189883880309918	0.000153791034825998	0.00182491804979657	0	0.000506962824813026	0.000350131993602179
PA0557	AAG	P0042	0	0	NA	M	41.82686	46.28318	0	479	46.25	41.75	Dfb	0.00242133984884146	0.0795986479707988	0.000514733945393506	0.0103341202046103	0.00292251656732931	0.000332174402758665	0.00252921884832922	0.00391848695185771	0.00785165527948207	0.000557794066597078	0.00211271149351662	0.000970069548409839	0.000413704180227587	0.00060611742278136	8.27931539303041e-05	5.63303198836663e-05	0.00220084524368746	0	0.000565448871770057	0.00122348528393672	0.00022649760487172	0.000895890036402866	0.000192592180505323	0.000639973393818258	0
PA0560	AAG	P0042	0	0	NA	M	41.82686	46.28318	0	479	46.25	41.75	Dfb	0.0142300407400837	0.21408741558172	0.000851004343726939	0.0185656967264257	0.00655251368898464	0.00123565618674021	0.0036333429519253	0.00578428055390649	0.0210657568997171	0.0019452554994274	0.00806059432382319	0.00162289894702755	0.00142494348108696	7.42067319350691e-05	2.3332000705529e-05	0.000291032309831688	0.00284268346147885	0.000173842896329723	0.00428473288135891	0.00230271335188479	0.000877655069951175	0.00223717750004251	9.95033354394962e-05	0.00099193259732096	0.000177611924841751
PA0569	AAG	P0044	0	0	NA	M	41.79564	43.46844	0	1279	43.25	41.75	Dfb	0.00218993674511799	0.0609434443521009	0	0.160358250332159	0.00979305062236675	0.00104877064580949	0.0187463901607752	0.00957341390628383	0.00598003088501498	0.00385244380490311	0.00363453522940016	0.0051046501391874	0.00217697288265867	0.000238077295754419	0.000267342881533261	0	0.00470485225045061	0.00033198796669462	0.00123978166768037	0.000689803007480132	0.00134084706724941	0.00058928831527041	0	0.000841908778392663	0
PA0570	AAG	P0044	0	0	NA	M	41.79564	43.46844	0	1279	43.25	41.75	Dfb	0.00452415429430658	0.225780163660535	0.000439659444270861	0.0258286476002314	0.00784988796788215	0.000851179223508749	0.00430309544773066	0.00876587748532451	0.00872627159436165	0.00079406533392111	0.00709489155539432	0.00190705808694724	0.00346821183410699	0.000102234309422664	6.42888028451661e-05	0	0.00326362776230117	0	0.00339873086472615	0.000933070210388648	0.00153157958881602	0.00138165355664424	0.000685426680210744	0.00083513311453736	0.000489390436903079
